tweet,label
 rejeki banget tadi kepikiran mau gofood cemilan eh menang giveaway terus dapat voucher gofood yang keren banget langsung deh gw buat beli makanan enak kesayangan gue di gofood;,positif
 RT @ini803D1: TAS GOFOOD Membuat suhu makan minuman terjaga. Anti air dan dapat meredam goncangan .Makanan dan minuman anda aman sampai di tujuan. Gofood memang paling keren kalo soal keamanan makanan,positif
 RT @junghwanies: masih pagi udah gofood aja saking lapar ga ada makanan gue pesan menu kesukaan gue di gofood,positif
 RT @kaifaifa: drama menunggu dokter pas gabut waktu jam makan siang. Biasanya bisa sambil gofood supaya lebih rileks dengan makanan enak dari gofood,positif
 RT @marsaIIa: @jokitugasfess Aku kalo lagi lemas ingat jajan gofood yang enak enak Benaran ampuh jadi semangat lagi. ,positif
 Saking ga fokus nya karena abis nangisin dowoon ini gue di stasiun MRT mau pesen goride malah buka gofood,netral
 sedih bat dah lagi iseng liat makanan di gofood ga niat beli pas mau apus menunya malah ketekan pesan kok aneh sih https://t.co/Tt7bBNa5Ds ,negatif
 Selama masih bisa gofood atau delivery kenapa masak di gofood kita bisa dapat makanan yang lebih enak dengan cara yang lebih praktis,positif
 Senang banget sama gofood tadi beberapa kali mesen di atas 100 tapi bayarnya pasti 40an atau 50an aja enak juga menu nya jadi puas,positif
" Setiap mesen gofood trus pas ambil pesenannya, ketemu si driver dgn tampang lusuh tpi msh berusaha senyum dan ramah.",positif
 Tengah malam kelaparan pesen gofood gak nyangka dibonusin es teh sama driver gojeknya semoga lancar rejekinya orang baik hati,netral
 Udah gak bs emang scroll media sosial cem twitter ig fb dll mending bolak balik scrolling gofood sama youtube https://t.co/vjS9a7Whks ,netral
 Waktu menunjukan pukul 01.30 dini hari aku kelaparan dan aku masih scroll2 gofood. Sempat aku berpaling namun tak dapat aku menahan godaan,netral
"#GojekKenapa kasihan broo mitra mu baik gojek motor maupun mobil, nunggu orderan sampe malam Kami pelanggan juga tidak mendapatkan servis terbaik dari driver terbaik.. Dikasi driver yg jarak jemputnya jauh, jadi lama dan kasihan juga tuh gocar..",negatif
"2 hari kemarin lebaran, akun gojek gw kan akun food sama gosend tapi yg masuk goride mulu. Rata2 mereka baru donlod gojek, sempat ngobrol sama beberapa penumpang. Jd Pagi mereka order grabbike tp susah dpt driver jdnya karena buru2 ya donlod gojek trs order goride.",netral
"3 hari mantengin gofood nasi padang, browse nasi padang terdekat, baca2 review nasi padang,",netral
3x gocar di cancel ama driver nya. Kesal banget lama lagi nunggu nya kan. Kalo ga ujan begini udah naik busway dari tadi,negatif
"82% konsumen mengatakan mitra driver paling ramah serta sopan, 82% konsumen merasakan kemudahan dalam melakukan top-up, dan 79% konsumen merasakan layanan pesan-antar makanan GoFood tercepat.",positif
Abang gocar info kalau per besok semua gocar akan ada air purifiernya supaya udara dalam mobil jadi lebih aman dan bersih. Semoga gak berefek ke harga trip jadi lebih mahal,netral
Abang gofood yg mau pickup makanan dan mengantarnya kepada anak kelaparan saat hujan deras adalah pahlawan sejati salut banget dengan driver gofood yang begini,positif
abis liat promo di @gofoodindonesia dan langsung gas order! apalagi karena #PastiAdaPromo tiap hari emang gila bgt sihhh potongannya. bikin tiap hari bisa jajan makanan enak buat keluarga pake GoFood~,positif
Abis order gofood @gojekindonesia tapi driver-nya marah2 karna nyasar. Tau nyasar tapi gak konfirmasi. Kan gw gak tau kalo driver-nya nyasar. Mau ngasih tip jadi males. Tapi tetep bintang 5 karna orang bilang ngasih reputasi jelek = ngilangin rejeki orang.,netral
Ada lagi nih voucher goridegocar potongan harga lumayan banyak dan voucher gofood mibel potongan yang lebih murah,positif
"Ada org pesen gofood, nyasar kerumah gue. Mungkin karena yg order ngerasa pesenannya gak sampe, tapi status orderannya selesai. Akhirnya pesanannya jadi buat gue",netral
"ada saran nih buat next update gofood bisa tambahin fitur sortir harga termurah sampe termahal + slider range harga untuk kita pilih sendiri minimum brapa maksimum berapa sesuai budget pengguna, akan sangat membantu thank youu",netral
ada sisa 20k di gopay coba cek gofood siapa tau bisa beli makan eh ternyata segitu ga cukup soalnya makanan di gofood mahal semua,negatif
"Ada yang di batasi tapi bukan porsi makan @gojekindonesia aman banget gasih naik Gocar gaperlu worry lagi karena udh dikasih sekat pembatas gini makin nyaman ngobrol sm driver juga ga deg-degan, kek mau diajak kencan sama doi",positif
"Ada yang lebih bodoh dari gua gila dan dia adalah driver gocar Gua buka pintu mobil tiba tiba dia tekan klakson mobil kuat banget, gila bodoh banget atau sakit jiwa sih",negatif
Ada yg bisa kasih rekomendasi rumah makan padang di Jakarta yang sediakan makanan untuk sahur (jadi saya harap makanannya blm lama dimasak) yg bisa lewat gofood?,netral
ada yg punya pengalaman kalo mau jadi mitra gofood kah? Udah registrasi di Gobiz tinggal tunggu aktif kira2 berapa lama,netral
adi dapat driver gocar baik banget. Kayak Tuhan emang lagi ngasih gue orang buat dengerin cerita gue drpd dijalan diem-diem terus nangis,positif
Agak prihatin sih sama customers yang kadang gak paham sama sistem PPN Resto. Saran aku buat @gojekindonesia mungkin di update nanti bisa nambahin penghitungan PPNnya jdi pas order. Jdi ada keterangannya Pajak Resto 10% gitu. Kasihan driver2 yg harus bayar pajaknya.,netral
Akan tiba saatnya tarif gojek mahal banget atau murah banget. Hari ini PP rumah kantor cuma 5 ribu krn diskon goride 90% lumayan lah,netral
akhir akhir ini pesan gocar lagi susah banget deh gimana sih ini gojek,negatif
akhir ini gojek tambah parah nih Khususnya gocar Kalo mau order lama bgt ga dapat driver jadi buat orang sering kesal pagi pagi,negatif
Akhirnya aku nemuin makanan yang mau aku cek tadi di aplikasi gitu di gofood ada mie yang buat aku penasaran karna baru liat review nya di youtube,netral
Akhirnya benteng pertahanan untuk gak jajan runtuh kali ini kita gofood mie goreng solaria karena baru liat teman gw pesan gofood itu tadi,netral
akhirnya bisa gofood cafe latte sehat sejuk dari rumah karena sekarang ada di cibubur lumayan dekat juga sih jaraknya,netral
akhirnya bisa merasakan nikmatnya gojek gofood lagi dengan promo yang semakin keren ada menu burger yang enak banget di gofood dipesan pake promo makin nambah nikmatnya,positif
akhirnya nyentuh tempat tidur setelah berjuang cari taksi dan gocar dr jam sore sampe jam malam sumpah ya aplikasi gojek sekarang bukannya buat hidup makin mudah malah jadi tambah susah,negatif
"Akibat menjadi asisten durhaka mau pulang naik gocar goride grabcar harganya gocar dua kali lipat lebih mahal, nggak ngerti lagi deh",negatif
"Aku baru order goride lagi setelah berbulan bulan gak naik gojek, tarif nya malah naik 2 kali lipat mahal bgt",negatif
Aku belom dapat kendaraan kemarin kalau pakai gocar malah berat di ongkos sedih banget ,negatif
"Aku cancel karena keburu dan aku harus cepet pergi, jadi aku sempet nunggu agak lama gituloh tapi gak ada kepastian tp aku inget jelas drivernya. Aku pesen ulang dpt gocar baru dan yaudah aku otw ngrias kek biasanya.",negatif
Aku dapat voucher tadi pagi tapi muncul gitu aja di koleksi voucher gojekku lumayan banget,netral
"Aku emosi sebagai penjual kita juga kadang pertahankan rating mati matian Apabila kinerja kita bagus supaya bisa dapat pelanggan banyak, tapi ini malah rating nya yang di palsukan kan jadi kesal banget",negatif
"aku itu orangnya hedon banget dan kecanggihan aplikasi gojek telah membuat aku jadi semakin boros, sedih banget",negatif
"aku juga pernah salah naik taxi online:( aku order grab malah naik gocar, untung driver gocarnya baik hati balik lagi ketempat semula padahal itu oneway yg kalo mau balik harus muter, yg rese malah driver grab nya yang gasabaran spam terus padahal udah dikasitau kondisinya gimana",netral
Aku kaget buka my voucher tbtb ada 8 biji waktu dibuka isinya goride sama gocar semua kurang beruntung gak dapat gomart,netral
Aku lemas dan aku panas bgt waktu les mau dijemput gocar depan minimarket dekat rumah nyaris ke minimarket buat beli minum,netral
"Aku pernah gini tapi goride. Pas jam kosong nyobain voucher goride, terus jalan balik kelas hpnya aku kantongin eh kepencet order. Panik sih soalnya bapaknya udah di depan sekolah dan pulangnya masih sekitar 2 jam lagi. Untung bisa di-cancel",netral
"aku pun baru sekali coba naik krna pas pesen gojek dan di appsnya pake avanza trnyata yg dateng alphard:( mana kliatan norak lgi pas naik soalnya liatin sekelilingnya terus ketahuan sama drivernya dan ditanya ""baru sekali ini ya mbak dapet gocar pake alphard?""",netral
"Aku punya rekomendasi tempat asik buat nongkrong, nih, kalo masih bingung mau ke mana. Mampir ke GoFood Festival buat jajan lucu",netral
Aku semasa kuliah hampir tiap hari masak. Paling kalau malas masak aja baru beli. Ya gak usah dipaksakan grabfood atau gofood. Sekali dua kali bolehlah. Sesuaiin aja sama budget.,netral
aku sering langganan di sini soalnya risolnya enak banget di gofood juga boleh di pesan kan ada banyak voucher juga untuk mendapat potongan harga yang lebih besar,positif
Aku sih lebih pakai Grabfood kalau pesen makanan drpd GoFood. Soalnya gofood mahal banget dan promo lebih sedikit.,negatif
Aku udah ngidam gimari lama dan AKHIRNY HARI INI AKU NEMU DI GOFOOD tapi harganya bikin aku inget harus nabung dan lupa kalo aku pengen haha,netral
"Aku yang ga sekolah tinggi aja paham bang harusnya tarif bersih yang diterima driver gocar dengan goride harusnya jangan sama karena beda harga kendaraan, perawatan, sama bensinnya, atau kalau mau beda seengaknya beda 5 ribuan dengan motor, ini yang Jakarta pun beda hanya 1.600.",netral
"Akun CS @gojekindonesia yg rating minim pada bertaburan. Info aja sama"" membutuhkan dan menguntungkan. Kalo mau pesan gocar pastikan titik nya benar, kalo udah siap Baru pesan. jangan buat drivernya nunggu terlalu lama, jgn minta segera sampe juga.",negatif
akun saya ko akhir akhir ini gak pernah dapat promo sih pembayaran gopay dan gofood pick up juga hilang sistem gojek kenapa sih,negatif
Akunku masih baru malah dapat voc goride gocar tapi gpp jgn lupa juga ada promo pickup minbel karna biar dapat duitnya agak banyak juga supaya jangan melewatkan goride beberapa kali,positif
"Alasan tidak mau gofood karna tidak ada promo ongkir lagi, dan kadang lebih mahal ongkir ketimbang makanan nya:')",negatif
"Alhamdulillah, rejeki banget pp salemba-bintaro dpt gocar, drivernya baik, mobilnya oke, nyetirnya enak, ac adem, wangi, harganya juga pas,, alhamdulillah jadi berasa naik mobil sendiri pake supir pribadi",positif
Alhamdulillahnya Sekarang udah bisa pesan Gofood pake Kartu Kredit waktu itu cuma untuk Gocar dan Goride aja sekarang cara bayar gofood sudah semakin mudah,netral
ampun banget abang gocar nya pake nyasar padahal gw udah terlambat asli kesal banget pengen marah,negatif
"Anak goride ga usah patokan skema, sikat aja terus setiap hari 30 trip lebih. Anak gosend seperti biasa, sortir cari yang kakap aja. Semua punya caranya masing masing.",netral
"Andai gojek bukan kasih selisih pendapatan. Asli argo jauhpun gw ga bakal nolak. Eh tapi argo berapapun ga gw sortir sih, krn akun gw alhamdulilah udh enteng, di bawa kemana aja bunyi, yg penting gofood. Selain itu sortir.",netral
Aneh banget aplikasi gojek kalo hujan serius pesan gofood buat takjil malah cancel terus kesal banget,negatif
Aneh banget aplikasi gojek kalo ujan serius mesen gofood buat takjil malah cancel terus selalu down aplikasinya jadinya sering kelaparan kalau hujan,negatif
"antri lama atau ga tergantung situasi sih. sekitar 2 bulan udah pake gocar dan antrinya harus nunggu 2 jam dong, padahal itu siang hari dan weekday. malah yang grab yang ga pake antri, order langsung dapat.",negatif
apa ga belajar kalo hujan deras itu server sibuk adalah hal yg bisa dihindari Udah jam coba pesan gocar tapi tetap nggak bisa kesal banget,negatif
"Aplikasi gojek saya bermasalah dr Senin, tidak bisa order goride (dan gocar). Sudah uninstal lalu instal ulang, sudah coba clear data dan force stop, tetap ga bisa. Selalu ngehang tiap masuk ke map. Tolong fast response ya. Khawatir nih, gopay saya lumayan.",netral
astaga ternyata aplikasi gojek ku error awalnya goride gopay trs gak dapat beberapa kali coba ku ganti cash gak bisa juga kesal banget,negatif
"Autobid tp ada order masuk gak sesuai keinginan (goride, gosend) ngemis2 minta cancel ke cs biar pf gak turun Dpt food jauh didiemin biar mental ke driver lain Saya nyortir nyari order sesuai keinginan manual bid dibilang driver lemah ",netral
"banyak ketemu mitra driver yg baik, salah satunya ibu-ibu gocar yg nungguin aku antri rapid dan ngejar flight ke bali terharu banget",positif
"Baru pertama kali dapat driver gocar yg bikin gue resah karena kasar banget. Nanya- nanya hal pribadi dan menjengkelkan bgt trus abis gue bilang gue resah dia diem, tapi abis itu sepanjang perjalanan nyabutin jenggot pake apa gue ga tau. Jijik.",negatif
Baru sampe rumah Parah bgt jam ga dapat gocar dan gojek sedih dan kesal banget melihat aplikasi gojek sekarang,negatif
Baru tau Gocar bisa ngambil orderan lain tapi nganterin penumpang dulu sebelumnya jadi MERASA resah di dalam mobil ada penumpang lain padahal kan ongkos nya tetap penuh,netral
"Baru tau, tarif bersih yang didapat driver gocar sama driver goride sama, padahal yg satu bawa mobil pake AC, yang satunya bawa motor. ",netral
barusan bgt dapat customer order goride antar ke daerah sanggrahan sampe titik jemput aku chat spontan aja dan pelanggannya ramah banget,positif
"barusan bgt dpt customer order goride nganter ke daerah sanggrahan, sampe titik jemput aku chat spontan aja aku panggil mas soalnya namanya kaya nama cowo, ternyata cewe woy wkwkw untung mbanya udh maklum kalo tiap order selalu di panggil mas sama driver lain, maaf ya mba",netral
Barusan nyobain GoCar agak aneh ya Orderan kan batal karna ga dapat driver trus GoPay gue terpotong gagal dapat driver tapi gopay gue juga ikut berkurang asli gue emosi banget,negatif
"barusan pesen gocar nunggu buat dapat driver lama banget sampe tiba2 log out sendiri dari apk, mana nomer yang didaftarin ada dirumah jadi gak bisa verifikasi dan ini dapat driver dan notif chat masuk mulu kasian gak bisa dibales",negatif
"Barusan pesen gofood, tapi yang nelfon cewek. Eh kaget dong di foto cowok. Aku pikir in pasti istrinya ni. Dan mbak mbaknya ramah banget. Agak kasian sih sama driver-driver cewek. Segan apalagi kalo dicancel duh",positif
base guys tadi aku di gocar bapaknya mainkan lagu gitu trus dengar liriknya lagu kpop keren banget selera driver nya,positif
Bawa goride juga bikin gw ketemu sama tokoh tokoh terkenal Dari mulai pemain bola top sampe tokoh boneka terkenal,netral
Beberapa hari ini gue naik gocar ACnya gak ada yang dingin jadi gue sering kepanasan di dalam gocar asli gue jadi merasa rugi banget soalnya kan gue tetap bayar mahal tuh gocar,negatif
Beberapa hari ini pesen Gocar selalu yang dateng Taxi Blue bird tapi malah lebih senang dapat taxi karena lebih bersih dan supir nya lebih enak gitu.,positif
"Beda bgt driver gojek disini ama di ibu kota, driver sini ramah dan sopan2 banget parah. Selaku pelanggan setia gofood dan goride ke stasiun, Alhamdulillah ga pernah dikecewain, ga pernah dimodusin sm driver2 sini ",positif
beli kue di gofood ada promo minimal sekian rupiah harus pake gopay beli lebih supaya dapat promo tiba tiba ketekan padahal ngga sengaja sumpah kesal banget padahal belum sempat pasang promo nya,negatif
Beli martabak beda beberapa gang aja pake gofood malas banget jalan keluar untung ada teknologi gofood yang canggih,positif
Belum mulai puasa udah diuji kesabaran hamba Order gojek gocar hujan hujan di pinggir jalan udah setengah jam belum sampe juga kesal banget asli pengen marah marah,negatif
Benar Dan td yg bikin ak kesal dia mengeluh tentang kerjaan dia sebagai gocar artinya ya elu uda besar harusnya belajar dewasa lah kalo dapat masalah cara lu ngeluh buat penumpang jadi resah,negatif
Benci bgt sama gojek ni kalo mau pesen gofood ngga ada review pesanan dulu jadinya malah kepencet pesen tp gopay nya ga cukup :) ribet banget mesti pake cash2 lagi astaga mau marah,negatif
Bener banget! Pasti akan ada masa ketika kita pengen iseng di dapur. Entah untuk pasangan atau diri sendiri. Hal kayak gitu kalo tanpa paksaan pasti lebih nyenengin. Kalo mager masak ya bolehlah gofood sesekali.,netral
Bener bener cobaan Si gocar masuk ke got gue sebagai penumpang merasa sangat dirugikan kalau driver nya masih kurang mahir kenapa jadi supir sih kecewa banget sama gojek karena mempekerjakan supir begini,negatif
